    129.8000    0.000000E+000   0.000000E+000   0.000000E+000
    129.8100    0.000000E+000   0.000000E+000   0.000000E+000
    129.8200    0.000000E+000   0.000000E+000   0.000000E+000
    129.8300    0.000000E+000   0.000000E+000   0.000000E+000
    129.8400    0.000000E+000   0.000000E+000   0.000000E+000
    129.8500    0.000000E+000   0.000000E+000   0.000000E+000
    129.8600    0.000000E+000   0.000000E+000   0.000000E+000
    129.8700    0.000000E+000   0.000000E+000   0.000000E+000
    129.8800    0.000000E+000   0.000000E+000   0.000000E+000
    129.8900    0.000000E+000   0.000000E+000   0.000000E+000
    129.9000    0.000000E+000   0.000000E+000   0.000000E+000
    129.9100    0.000000E+000   0.000000E+000   0.000000E+000
    129.9200    0.000000E+000   0.000000E+000   0.000000E+000
    129.9300    0.000000E+000   0.000000E+000   0.000000E+000
    129.9400    0.000000E+000   0.000000E+000   0.000000E+000
    129.9500    0.000000E+000   0.000000E+000   0.000000E+000
    129.9600    0.000000E+000   0.000000E+000   0.000000E+000
    129.9700    0.000000E+000   0.000000E+000   0.000000E+000
    129.9800    0.000000E+000   0.000000E+000   0.000000E+000
    129.9900    0.000000E+000   0.000000E+000   0.000000E+000
    130.0000    0.000000E+000   0.000000E+000   0.000000E+000
    130.0100    0.000000E+000   0.000000E+000   0.000000E+000
    130.0200    0.000000E+000   0.000000E+000   0.000000E+000
    130.0300    0.000000E+000   0.000000E+000   0.000000E+000
    130.0400    0.000000E+000   0.000000E+000   0.000000E+000
    130.0500    0.000000E+000   0.000000E+000   0.000000E+000
    130.0600    0.000000E+000   0.000000E+000   0.000000E+000
    130.0700    0.000000E+000   0.000000E+000   0.000000E+000
    130.0800    0.000000E+000   0.000000E+000   0.000000E+000
    130.0900    0.000000E+000   0.000000E+000   0.000000E+000
    130.1000    0.000000E+000   0.000000E+000   0.000000E+000
    130.1100    0.000000E+000   0.000000E+000   0.000000E+000
    130.1200    0.000000E+000   0.000000E+000   0.000000E+000
    130.1300    0.000000E+000   0.000000E+000   0.000000E+000
    130.1400    0.000000E+000   0.000000E+000   0.000000E+000
    130.1500    0.000000E+000   0.000000E+000   0.000000E+000
    130.1600    0.000000E+000   0.000000E+000   0.000000E+000
    130.1700    0.000000E+000   0.000000E+000   0.000000E+000
    130.1800    0.000000E+000   0.000000E+000   0.000000E+000
    130.1900    0.000000E+000   0.000000E+000   0.000000E+000
    130.2000    0.000000E+000   0.000000E+000   0.000000E+000
    130.2100    0.000000E+000   0.000000E+000   0.000000E+000
    130.2200    0.000000E+000   0.000000E+000   0.000000E+000
    130.2300    0.000000E+000   0.000000E+000   0.000000E+000
    130.2400    0.000000E+000   0.000000E+000   0.000000E+000
    130.2500    0.000000E+000   0.000000E+000   0.000000E+000
    130.2600    0.000000E+000   0.000000E+000   0.000000E+000
    130.2700    0.000000E+000   0.000000E+000   0.000000E+000
    130.2800    0.000000E+000   0.000000E+000   0.000000E+000
    130.2900    0.000000E+000   0.000000E+000   0.000000E+000
    130.3000    0.000000E+000   0.000000E+000   0.000000E+000
    130.3100    0.000000E+000   0.000000E+000   0.000000E+000
    130.3200    0.000000E+000   0.000000E+000   0.000000E+000
    130.3300    0.000000E+000   0.000000E+000   0.000000E+000
    130.3400    0.000000E+000   0.000000E+000   0.000000E+000
    130.3500    0.000000E+000   0.000000E+000   0.000000E+000
    130.3600    0.000000E+000   0.000000E+000   0.000000E+000
    130.3700    0.000000E+000   0.000000E+000   0.000000E+000
    130.3800    0.000000E+000   0.000000E+000   0.000000E+000
    130.3900    0.000000E+000   0.000000E+000   0.000000E+000
    130.4000    0.000000E+000   0.000000E+000   0.000000E+000
    130.4100    0.000000E+000   0.000000E+000   0.000000E+000
    130.4200    0.000000E+000   0.000000E+000   0.000000E+000
    130.4300    0.000000E+000   0.000000E+000   0.000000E+000
    130.4400    0.000000E+000   0.000000E+000   0.000000E+000
    130.4500    0.000000E+000   0.000000E+000   0.000000E+000
    130.4600    0.000000E+000   0.000000E+000   0.000000E+000
    130.4700    0.000000E+000   0.000000E+000   0.000000E+000
    130.4800    0.000000E+000   0.000000E+000   0.000000E+000
    130.4900    0.000000E+000   0.000000E+000   0.000000E+000
    130.5000    0.000000E+000   0.000000E+000   0.000000E+000
    130.5100    0.000000E+000   0.000000E+000   0.000000E+000
    130.5200    0.000000E+000   0.000000E+000   0.000000E+000
    130.5300    0.000000E+000   0.000000E+000   0.000000E+000
    130.5400    0.000000E+000   0.000000E+000   0.000000E+000
    130.5500    0.000000E+000   0.000000E+000   0.000000E+000
    130.5600    0.000000E+000   0.000000E+000   0.000000E+000
    130.5700    0.000000E+000   0.000000E+000   0.000000E+000
    130.5800    0.000000E+000   0.000000E+000   0.000000E+000
    130.5900    0.000000E+000   0.000000E+000   0.000000E+000
    130.6000    0.000000E+000   0.000000E+000   0.000000E+000
    130.6100    0.000000E+000   0.000000E+000   0.000000E+000
    130.6200    0.000000E+000   0.000000E+000   0.000000E+000
    130.6300    0.000000E+000   0.000000E+000   0.000000E+000
    130.6400    0.000000E+000   0.000000E+000   0.000000E+000
    130.6500    0.000000E+000   0.000000E+000   0.000000E+000
    130.6600    0.000000E+000   0.000000E+000   0.000000E+000
    130.6700    0.000000E+000   0.000000E+000   0.000000E+000
    130.6800    0.000000E+000   0.000000E+000   0.000000E+000
    130.6900    0.000000E+000   0.000000E+000   0.000000E+000
    130.7000    0.000000E+000   0.000000E+000   0.000000E+000
    130.7100    0.000000E+000   0.000000E+000   0.000000E+000
    130.7200    0.000000E+000   0.000000E+000   0.000000E+000
    130.7300    0.000000E+000   0.000000E+000   0.000000E+000
    130.7400    0.000000E+000   0.000000E+000   0.000000E+000
    130.7500    0.000000E+000   0.000000E+000   0.000000E+000
    130.7600    0.000000E+000   0.000000E+000   0.000000E+000
    130.7700    0.000000E+000   0.000000E+000   0.000000E+000
    130.7800    0.000000E+000   0.000000E+000   0.000000E+000
    130.7900    0.000000E+000   0.000000E+000   0.000000E+000
    130.8000    0.000000E+000   0.000000E+000   0.000000E+000
    130.8100    0.000000E+000   0.000000E+000   0.000000E+000
    130.8200    0.000000E+000   0.000000E+000   0.000000E+000
    130.8300    0.000000E+000   0.000000E+000   0.000000E+000
    130.8400    0.000000E+000   0.000000E+000   0.000000E+000
    130.8500    0.000000E+000   0.000000E+000   0.000000E+000
    130.8600    0.000000E+000   0.000000E+000   0.000000E+000
    130.8700    0.000000E+000   0.000000E+000   0.000000E+000
    130.8800    0.000000E+000   0.000000E+000   0.000000E+000
    130.8900    0.000000E+000   0.000000E+000   0.000000E+000
    130.9000    0.000000E+000   0.000000E+000   0.000000E+000
    130.9100    0.000000E+000   0.000000E+000   0.000000E+000
    130.9200    0.000000E+000   0.000000E+000   0.000000E+000
    130.9300    0.000000E+000   0.000000E+000   0.000000E+000
    130.9400    0.000000E+000   0.000000E+000   0.000000E+000
    130.9500    0.000000E+000   0.000000E+000   0.000000E+000
    130.9600    0.000000E+000   0.000000E+000   0.000000E+000
    130.9700    0.000000E+000   0.000000E+000   0.000000E+000
    130.9800    0.000000E+000   0.000000E+000   0.000000E+000
    130.9900    0.000000E+000   0.000000E+000   0.000000E+000
    131.0000    0.000000E+000   0.000000E+000   0.000000E+000
    131.0100    0.000000E+000   0.000000E+000   0.000000E+000
    131.0200    0.000000E+000   0.000000E+000   0.000000E+000
    131.0300    0.000000E+000   0.000000E+000   0.000000E+000
    131.0400    0.000000E+000   0.000000E+000   0.000000E+000
    131.0500    0.000000E+000   0.000000E+000   0.000000E+000
    131.0600    0.000000E+000   0.000000E+000   0.000000E+000
    131.0700    0.000000E+000   0.000000E+000   0.000000E+000
    131.0800    0.000000E+000   0.000000E+000   0.000000E+000
    131.0900    0.000000E+000   0.000000E+000   0.000000E+000
    131.1000    0.000000E+000   0.000000E+000   0.000000E+000
    131.1100    0.000000E+000   0.000000E+000   0.000000E+000
    131.1200    0.000000E+000   0.000000E+000   0.000000E+000
    131.1300    0.000000E+000   0.000000E+000   0.000000E+000
    131.1400    0.000000E+000   0.000000E+000   0.000000E+000
    131.1500    0.000000E+000   0.000000E+000   0.000000E+000
    131.1600    0.000000E+000   0.000000E+000   0.000000E+000
    131.1700    0.000000E+000   0.000000E+000   0.000000E+000
    131.1800    0.000000E+000   0.000000E+000   0.000000E+000
    131.1900    0.000000E+000   0.000000E+000   0.000000E+000
    131.2000    0.000000E+000   0.000000E+000   0.000000E+000
    131.2100    0.000000E+000   0.000000E+000   0.000000E+000
    131.2200    0.000000E+000   0.000000E+000   0.000000E+000
    131.2300    0.000000E+000   0.000000E+000   0.000000E+000
    131.2400    0.000000E+000   0.000000E+000   0.000000E+000
    131.2500    0.000000E+000   0.000000E+000   0.000000E+000
    131.2600    0.000000E+000   0.000000E+000   0.000000E+000
    131.2700    0.000000E+000   0.000000E+000   0.000000E+000
    131.2800    0.000000E+000   0.000000E+000   0.000000E+000
    131.2900    0.000000E+000   0.000000E+000   0.000000E+000
    131.3000    0.000000E+000   0.000000E+000   0.000000E+000
    131.3100    0.000000E+000   0.000000E+000   0.000000E+000
    131.3200    0.000000E+000   0.000000E+000   0.000000E+000
    131.3300    0.000000E+000   0.000000E+000   0.000000E+000
    131.3400    0.000000E+000   0.000000E+000   0.000000E+000
    131.3500    0.000000E+000   0.000000E+000   0.000000E+000
    131.3600    0.000000E+000   0.000000E+000   0.000000E+000
    131.3700    0.000000E+000   0.000000E+000   0.000000E+000
    131.3800    0.000000E+000   0.000000E+000   0.000000E+000
    131.3900    0.000000E+000   0.000000E+000   0.000000E+000
    131.4000    0.000000E+000   0.000000E+000   0.000000E+000
    131.4100    0.000000E+000   0.000000E+000   0.000000E+000
    131.4200    0.000000E+000   0.000000E+000   0.000000E+000
    131.4300    0.000000E+000   0.000000E+000   0.000000E+000
    131.4400    0.000000E+000   0.000000E+000   0.000000E+000
    131.4500    0.000000E+000   0.000000E+000   0.000000E+000
    131.4600    0.000000E+000   0.000000E+000   0.000000E+000
    131.4700    0.000000E+000   0.000000E+000   0.000000E+000
    131.4800    0.000000E+000   0.000000E+000   0.000000E+000
    131.4900    0.000000E+000   0.000000E+000   0.000000E+000
    131.5000    0.000000E+000   0.000000E+000   0.000000E+000
    131.5100    0.000000E+000   0.000000E+000   0.000000E+000
    131.5200    0.000000E+000   0.000000E+000   0.000000E+000
    131.5300    0.000000E+000   0.000000E+000   0.000000E+000
    131.5400    0.000000E+000   0.000000E+000   0.000000E+000
    131.5500    0.000000E+000   0.000000E+000   0.000000E+000
    131.5600    0.000000E+000   0.000000E+000   0.000000E+000
    131.5700    0.000000E+000   0.000000E+000   0.000000E+000
    131.5800    0.000000E+000   0.000000E+000   0.000000E+000
    131.5900    0.000000E+000   0.000000E+000   0.000000E+000
    131.6000    0.000000E+000   0.000000E+000   0.000000E+000
    131.6100    0.000000E+000   0.000000E+000   0.000000E+000
    131.6200    0.000000E+000   0.000000E+000   0.000000E+000
    131.6300    0.000000E+000   0.000000E+000   0.000000E+000
    131.6400    0.000000E+000   0.000000E+000   0.000000E+000
    131.6500    0.000000E+000   0.000000E+000   0.000000E+000
    131.6600    0.000000E+000   0.000000E+000   0.000000E+000
    131.6700    0.000000E+000   0.000000E+000   0.000000E+000
    131.6800    0.000000E+000   0.000000E+000   0.000000E+000
    131.6900    0.000000E+000   0.000000E+000   0.000000E+000
    131.7000    0.000000E+000   0.000000E+000   0.000000E+000
    131.7100    0.000000E+000   0.000000E+000   0.000000E+000
    131.7200    0.000000E+000   0.000000E+000   0.000000E+000
    131.7300    0.000000E+000   0.000000E+000   0.000000E+000
    131.7400    0.000000E+000   0.000000E+000   0.000000E+000
    131.7500    0.000000E+000   0.000000E+000   0.000000E+000
    131.7600    0.000000E+000   0.000000E+000   0.000000E+000
    131.7700    0.000000E+000   0.000000E+000   0.000000E+000
    131.7800    0.000000E+000   0.000000E+000   0.000000E+000
    131.7900    0.000000E+000   0.000000E+000   0.000000E+000
    131.8000    0.000000E+000   0.000000E+000   0.000000E+000
    131.8100    0.000000E+000   0.000000E+000   0.000000E+000
    131.8200    0.000000E+000   0.000000E+000   0.000000E+000
    131.8300    0.000000E+000   0.000000E+000   0.000000E+000
    131.8400    0.000000E+000   0.000000E+000   0.000000E+000
    131.8500    0.000000E+000   0.000000E+000   0.000000E+000
    131.8600    0.000000E+000   0.000000E+000   0.000000E+000
    131.8700    0.000000E+000   0.000000E+000   0.000000E+000
    131.8800    0.000000E+000   0.000000E+000   0.000000E+000
    131.8900    0.000000E+000   0.000000E+000   0.000000E+000
    131.9000    0.000000E+000   0.000000E+000   0.000000E+000
    131.9100    0.000000E+000   0.000000E+000   0.000000E+000
    131.9200    0.000000E+000   0.000000E+000   0.000000E+000
    131.9300    0.000000E+000   0.000000E+000   0.000000E+000
    131.9400    0.000000E+000   0.000000E+000   0.000000E+000
    131.9500    0.000000E+000   0.000000E+000   0.000000E+000
    131.9600    0.000000E+000   0.000000E+000   0.000000E+000
    131.9700    0.000000E+000   0.000000E+000   0.000000E+000
    131.9800    0.000000E+000   0.000000E+000   0.000000E+000
    131.9900    0.000000E+000   0.000000E+000   0.000000E+000
    132.0000    0.000000E+000   0.000000E+000   0.000000E+000
    132.0100    0.000000E+000   0.000000E+000   0.000000E+000
    132.0200    0.000000E+000   0.000000E+000   0.000000E+000
    132.0300    0.000000E+000   0.000000E+000   0.000000E+000
    132.0400    0.000000E+000   0.000000E+000   0.000000E+000
    132.0500    0.000000E+000   0.000000E+000   0.000000E+000
    132.0600    0.000000E+000   0.000000E+000   0.000000E+000
    132.0700    0.000000E+000   0.000000E+000   0.000000E+000
    132.0800    0.000000E+000   0.000000E+000   0.000000E+000
    132.0900    0.000000E+000   0.000000E+000   0.000000E+000
    132.1000    0.000000E+000   0.000000E+000   0.000000E+000
    132.1100    0.000000E+000   0.000000E+000   0.000000E+000
    132.1200    0.000000E+000   0.000000E+000   0.000000E+000
    132.1300    0.000000E+000   0.000000E+000   0.000000E+000
    132.1400    0.000000E+000   0.000000E+000   0.000000E+000
    132.1500    0.000000E+000   0.000000E+000   0.000000E+000
    132.1600    0.000000E+000   0.000000E+000   0.000000E+000
    132.1700    0.000000E+000   0.000000E+000   0.000000E+000
    132.1800    0.000000E+000   0.000000E+000   0.000000E+000
    132.1900    0.000000E+000   0.000000E+000   0.000000E+000
    132.2000    0.000000E+000   0.000000E+000   0.000000E+000
    132.2100    0.000000E+000   0.000000E+000   0.000000E+000
    132.2200    0.000000E+000   0.000000E+000   0.000000E+000
    132.2300    0.000000E+000   0.000000E+000   0.000000E+000
    132.2400    0.000000E+000   0.000000E+000   0.000000E+000
    132.2500    0.000000E+000   0.000000E+000   0.000000E+000
    132.2600    0.000000E+000   0.000000E+000   0.000000E+000
    132.2700    0.000000E+000   0.000000E+000   0.000000E+000
    132.2800    0.000000E+000   0.000000E+000   0.000000E+000
    132.2900    0.000000E+000   0.000000E+000   0.000000E+000
    132.3000    0.000000E+000   0.000000E+000   0.000000E+000
    132.3100    0.000000E+000   0.000000E+000   0.000000E+000
    132.3200    0.000000E+000   0.000000E+000   0.000000E+000
    132.3300    0.000000E+000   0.000000E+000   0.000000E+000
    132.3400    0.000000E+000   0.000000E+000   0.000000E+000
    132.3500    0.000000E+000   0.000000E+000   0.000000E+000
    132.3600    0.000000E+000   0.000000E+000   0.000000E+000
    132.3700    0.000000E+000   0.000000E+000   0.000000E+000
    132.3800    0.000000E+000   0.000000E+000   0.000000E+000
    132.3900    0.000000E+000   0.000000E+000   0.000000E+000
